text,crowd_label,conf0,conf1,conf2,conf3,conf4
rt mention_ wonder thereual b investig num determin inflat mention_ mention_ mention_ head u_,1,0.076625,0.6935,0.076625,0.076625,0.076625
mention_ think deflateg par ped use mayb itua time demor suspend mention_ mention_,0,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001,0.08482500000000001
never heard belichick use mani danglingmodifi today 's presser deflateg,0,0.6441,0.088975,0.088975,0.088975,0.088975
uimention_ alway start game fulli fill deflateg url_ _u__u__u_,0,0.6552,0.0862,0.0862,0.0862,0.0862
deflateg trend sandiego url_,0,1.0,0.0,0.0,0.0,0.0
deflateg trend pittsburgh url_,0,0.6605,0.084875,0.084875,0.084875,0.084875
deflateg hellsangel racist gang still vote pedophil reg sexoffend leader usa deflat ego url_,0,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001
rt mention_ deflateg would u yank game differ ball differ team anyon would cheat,1,0.0817,0.6732,0.0817,0.0817,0.0817
rt mention_ bet sheua go make deflateg refer bc lazi hack comedian would,0,0.6664,0.0834,0.0834,0.0834,0.0834
hope mention_ wardrob malfunct superbowlxlix ht show nfl deflateg,0,0.6842,0.07894999999999999,0.07894999999999999,0.07894999999999999,0.07894999999999999
respons deflateg idontcar sayfuckit buckcherri,2,0.0,0.0,1.0,0.0,0.0
uimention_ bill belicheckyoself deflategateu _ua_ua_ua,0,1.0,0.0,0.0,0.0,0.0
mention_ deflateg bradysgotfloppybal bellicheat never handl not know tom answer,0,0.6491,0.087725,0.087725,0.087725,0.087725
rt mention_ column correct link eye old pal john harbaugh chuck pagano conspir behind deflateg url_,0,1.0,0.0,0.0,0.0,0.0
best line belicheat press confer handl ball week ye bradi 's ball deflateg,1,0.08305000000000001,0.6678,0.08305000000000001,0.08305000000000001,0.08305000000000001
rt mention_ sorri bill heard short stocki bald guy ... deflateg url_,1,0.0849,0.6604,0.0849,0.0849,0.0849
want see prop bet chanc senhor testiculo show superbowl media day deflateg url_,0,0.6415,0.08962500000000001,0.08962500000000001,0.08962500000000001,0.08962500000000001
game ball check out okay today mention_ mention_ think mention_ alter psi _ua__uou deflateg num,0,0.6545,0.08637500000000001,0.08637500000000001,0.08637500000000001,0.08637500000000001
full list everyth bill belichick say blame deflateg url_,0,1.0,0.0,0.0,0.0,0.0
uimention_ deflateg url_ mention_ know love patriot much _uo,0,0.6553,0.086175,0.086175,0.086175,0.086175
got nice ted well steadi work nfl 's go guy investig deflateg,1,0.07869999999999999,0.6852,0.07869999999999999,0.07869999999999999,0.07869999999999999
mention_ big deal play underinfl ball year deflateg deflatedbal got ta hashtag mention_,2,0.07930000000000001,0.07930000000000001,0.6828,0.07930000000000001,0.07930000000000001
bill belichick deflateg 'we absolut follow everi rule letter url_,0,1.0,0.0,0.0,0.0,0.0
wish deflateg coverag would stop cover someth great like commun work team az week,2,0.0,0.0,1.0,0.0,0.0
mention_ no interview ball boy equip room manag tombradysbal patriot deflateg team ball combin mention_,0,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.08607500000000001
mention_ haha funni deflateg,1,0.0862,0.6552,0.0862,0.0862,0.0862
could not deflateg pleas start talk actual footbal god drag,2,0.0,0.0,1.0,0.0,0.0
mention_ bodi languag said lie look like clinton monica lewinski scandal ... deflateg,3,0.09209999999999999,0.09209999999999999,0.09209999999999999,0.6316,0.09209999999999999
odd num2-num bill belichick would use scienc 'mi cousin vinni explain deflateg man regret not place bet,1,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001
uimention_ alway start game fulli fill deflateg url_ ky,0,0.614,0.0965,0.0965,0.0965,0.0965
rt mention_ poor peopl bore mention_ worthi read lopsid media deflateg charliehebdo nigeria httu_,0,0.6333,0.091675,0.091675,0.091675,0.091675
rt mention_ mention_ fb followtrain followback f4f rt deflateg _num2_____ follow _num2__u__ follow rt _num2__i__ followbau_,0,1.0,0.0,0.0,0.0,0.0
decim constitut indiffer deflat footbal nationwid outrag doom deflateg deflatedbal belichick,2,0.08735000000000001,0.08735000000000001,0.6506,0.08735000000000001,0.08735000000000001
hand access mankind 's vast knowledg yet use pick fight cheat boston patriot deflateg,1,0.08385000000000001,0.6646,0.08385000000000001,0.08385000000000001,0.08385000000000001
rt mention_ sometim full sometim deflat alway good deflateg oasisjuic url_,0,0.66,0.08499999999999999,0.08499999999999999,0.08499999999999999,0.08499999999999999
text uncl deflateg url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ mention_ draft pick u take mention_ deflateg must b return mention_ ur abus power bountu_,3,0.0887,0.0887,0.0887,0.6452,0.0887
mention_ not give shit nfl year not stop mention deflateg shut,2,0.0,0.0,1.0,0.0,0.0
rt mention_ thank bill belichick thank much love love wit mycousinvinni deflateg,1,0.07702500000000001,0.6919,0.07702500000000001,0.07702500000000001,0.07702500000000001
rt mention_ not peopl upset mention_ offici yogurt deflateg,1,0.07894999999999999,0.6842,0.07894999999999999,0.07894999999999999,0.07894999999999999
great discuss deflateg mention_ mention_ mention_ today,0,1.0,0.0,0.0,0.0,0.0
gronk not know much deflateg think catnip toy perfectli stuf url_,1,0.0,1.0,0.0,0.0,0.0
rt mention_ god almighti thank rtmention_ mention_ deflateg url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ bill belichick embarrass talk amount time put url_ deflateg url_,0,0.6856,0.0786,0.0786,0.0786,0.0786
rt mention_ heck believ deflateg belichick,4,0.0,0.0,0.0,0.0,1.0
mention_ take deflateg,0,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001,0.08482500000000001
like mention_ video mention_ url_ nfl talk deflateg shit becom comedi gold lmao,1,0.0,1.0,0.0,0.0,0.0
rt mention_ chuck todd blast media focus deflateg ignor yemen url_ audio url_,2,0.091675,0.091675,0.6333,0.091675,0.091675
mention_ laugh 1st bet aint laugh deflateg,0,0.6727,0.08182500000000001,0.08182500000000001,0.08182500000000001,0.08182500000000001
rt mention_ bill belichick 's explan deflateg url_,0,1.0,0.0,0.0,0.0,0.0
opinion nfl solv problem kick patriot out leagu deflateg wishfulthink,0,1.0,0.0,0.0,0.0,0.0
rt mention_ glad know cold weather not patriot blame deflateg last weekend 1st cold playoff gau_,4,0.0,0.0,0.0,0.0,1.0
uiw feel like follow rule game letter deflateg url_ url_ letter c cheat,0,0.6842,0.07894999999999999,0.07894999999999999,0.07894999999999999,0.07894999999999999
deflat gate shirt funni footbal scandal num2numnum2 url_ deflateg texa url_,1,0.091925,0.6323,0.091925,0.091925,0.091925
agre petition.. boycott super bowl url_ nfl deflateg vip rt num shoutout*,3,0.07894999999999999,0.07894999999999999,0.07894999999999999,0.6842,0.07894999999999999
rt mention_ tune live tonight url_ num2pm est join discuss chat room deflateg nfl,0,1.0,0.0,0.0,0.0,0.0
baldknobb jambore deflateg alway branson,0,0.7018,0.07455,0.07455,0.07455,0.07455
uimention_ alway start game fulli fill deflateg url_ fanci,1,0.085225,0.6591,0.085225,0.085225,0.085225
feel tue need say bill dead ball accur industri term deflateg,0,0.6613,0.084675,0.084675,0.084675,0.084675
anyon els wet butt cheek littl get better grip toilet seat deflateg theboynextdoor,1,0.0,1.0,0.0,0.0,0.0
mention_ fb followtrain followback f4f rt deflateg _num2_____ follow _num2__u__ follow rt _num2__i__ followback _num2____ retweet,0,1.0,0.0,0.0,0.0,0.0
mention_ fb followtrain followback f4f rt deflateg _num2_____ follow _num2__u__ follow rt _num2__i__ followback _num2____ retweet,0,1.0,0.0,0.0,0.0,0.0
rt mention_ sure nice middl east crise calm order cnn discuss deflateg four hour today,2,0.09482499999999999,0.09482499999999999,0.6207,0.09482499999999999,0.09482499999999999
url_ say ne coach bill belichik not mona lisa vito footbal world deflateg url_,0,1.0,0.0,0.0,0.0,0.0
come soon belichick 's mixtap deflateg,1,0.08222499999999999,0.6711,0.08222499999999999,0.08222499999999999,0.08222499999999999
golfdigest twiebnum2 assum thoma deflateg via twitter url_ url_,0,1.0,0.0,0.0,0.0,0.0
hope pat crush seattl shut everybodi gopat deflateg,4,0.0,0.0,0.0,0.0,1.0
inflateg spygat deflateg end day realli not mater said win lose ... mention_ tarnish,3,0.0882,0.0882,0.0882,0.6472,0.0882
rt mention_ nowplay sport fix mention_ talk nfl deflateg brown cav indian much ac url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ report patriotsua footbal pass pre-gam inspect offici -- url_ deflateg,0,0.6882,0.07794999999999999,0.07794999999999999,0.07794999999999999,0.07794999999999999
mention_ exactli repeat offend bank deflateg,3,0.0,0.0,0.0,1.0,0.0
america 's mind deflateg abolish humantraffick mention_ mention_ url_,0,0.6658,0.08355000000000001,0.08355000000000001,0.08355000000000001,0.08355000000000001
rt mention_ climact equilibrium atmospher ... love deflateg,0,1.0,0.0,0.0,0.0,0.0
mention_ great thought issu agre pat behind deflateg,3,0.079175,0.079175,0.079175,0.6833,0.079175
seahawk deflateg put defend champ radar marshawn lynch thrive url_ patriot,0,1.0,0.0,0.0,0.0,0.0
good money say cousin vinni play network within next num2 hour belichick deflateg ball,1,0.0,1.0,0.0,0.0,0.0
rt mention_ bill drop mic end press confer done wcvb deflateg patriot,1,0.079175,0.6833,0.079175,0.079175,0.079175
sure find someth better report deflateg mention_,2,0.0,0.0,1.0,0.0,0.0
rt mention_ belichick great job explain deflateg press confer today url_,4,0.08105000000000001,0.08105000000000001,0.08105000000000001,0.08105000000000001,0.6758
rt mention_ shorter belichick uiw check ball wasnuat fault shove ball ass.u deflateg,1,0.08057500000000001,0.6777,0.08057500000000001,0.08057500000000001,0.08057500000000001
mention_ snl open tonight deflateg presser morph iafreedomsummit present,0,0.6574,0.08565,0.08565,0.08565,0.08565
rt mention_ rt mention_ tweet deflateg map via mention_ url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ one thing 's sure senat republican not mona lisa vito climat scienc mycousinvinni deflateg climatu_,1,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001
mom fight deflateg not even watch footbal noth wrong get outta iu patsnat,2,0.07194999999999999,0.07194999999999999,0.7122,0.07194999999999999,0.07194999999999999
deflateg scienc excus lol guess colt play far away anoth climat zone,1,0.07542499999999999,0.6983,0.07542499999999999,0.07542499999999999,0.07542499999999999
rt mention_ one thing sure ever end play monopoli tom bradi ... go banker deflateg defu_,1,0.089175,0.6433,0.089175,0.089175,0.089175
mention_ liber ball talk out open gender equal seem possibl deflateg,1,0.0,1.0,0.0,0.0,0.0
billbelichek pull out cousin vinni refer press confer _ua_ua_ua_ua deflateg patriot,0,0.6481,0.087975,0.087975,0.087975,0.087975
mention_ assum thoma deflateg,0,1.0,0.0,0.0,0.0,0.0
not wait num/num one friend mention_ fan say ball-defl pat suck gohawk deflateg beatthepat,1,0.07550000000000001,0.698,0.07550000000000001,0.07550000000000001,0.07550000000000001
belichick said handl dozen ball week nfl get better nfl deflateg ball,1,0.088975,0.6441,0.088975,0.088975,0.088975
rt mention_ mention_ confirm mention_ report deflateg stori investig next season 's serialpodcast mention_ mention_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ shrinkag deflateg 4sport ppl 2make believ zero matter num kid num c grownup get away w/ not great futur u_,3,0.0,0.0,0.0,1.0,0.0
prop mention_ least not open show deflateg drivel,2,0.0,0.0,1.0,0.0,0.0
think say footbal time avoid mock hilari quot deflateg,1,0.0,1.0,0.0,0.0,0.0
rt mention_ belichick drop cousin vinni refer say last talk deflateg long timu_,0,0.6721,0.08197499999999999,0.08197499999999999,0.08197499999999999,0.08197499999999999
rt mention_ deflateg eventu swept away nfl bradi get num minut timeout cheatriot life goe url_,3,0.087725,0.087725,0.087725,0.6491,0.087725
rt mention_ imagin fans/th nfl care concuss domest violenc like care deflateg mention_ mention_,2,0.0819,0.0819,0.6724,0.0819,0.0819
mona lisa vito f'ing trend awesom deflateg,0,1.0,0.0,0.0,0.0,0.0
grandma brought deflateg media pleas stop coverag alreadi,2,0.0,0.0,1.0,0.0,0.0
rt mention_ deflateg punish ... ... listen num hour show tomorrow,0,0.6333,0.091675,0.091675,0.091675,0.091675
peopl still talk deflateg,2,0.0,0.0,1.0,0.0,0.0
lmaoo best one yet deflateg url_,1,0.0,1.0,0.0,0.0,0.0
next sunday..tom bradi bill belichick new england patriot shut-up deflateg ass clown destroy seattl seahawk,2,0.088225,0.088225,0.6471,0.088225,0.088225
mention_ deflateg cheat stupid anyth els subterfug kind exampl want set kid,3,0.0,0.0,0.0,1.0,0.0
rt mention_ short demonstr bill belichick explain deflateg url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ patriot fan not get mad talk deflateg not spygat franchis would not unu_,3,0.079175,0.079175,0.079175,0.6833,0.079175
rt mention_ mention_ leav bradi alon url_ u_ u_ u_ u_ u_ deflateg leavebradyalon enjoy haha,1,0.0819,0.6724,0.0819,0.0819,0.0819
mention_ mention_ real deflateg,0,1.0,0.0,0.0,0.0,0.0
whatev happen pleas not alter footbal valv includ littl electron sensor like car tire deflateg,1,0.0849,0.6604,0.0849,0.0849,0.0849
shame mention_ mention_ judg be4 fact r known not act like opionion r fact deflateg hatersgonnah,4,0.0,0.0,0.0,0.0,1.0
belief big ball held everi night belichick deflateg acdc,1,0.0,1.0,0.0,0.0,0.0
.mention_ answer burn deflateg question url_,0,1.0,0.0,0.0,0.0,0.0
would bet everyth open skit snl tonit belichick bradi talk ball deflateg,1,0.0,1.0,0.0,0.0,0.0
media wont stop sensation long ppl jump bandwagon stori w/ no evid deflateg url_,2,0.0862,0.0862,0.6552,0.0862,0.0862
mention_ would lie said handl dozen ball last week not highlight weekend deflateg,1,0.06845000000000001,0.7262,0.06845000000000001,0.06845000000000001,0.06845000000000001
rt mention_ american suffer 'electil dysfunct obsess erectil dysfuct great point boll cashinin deflau_,1,0.08475000000000002,0.6609999999999999,0.08475000000000002,0.08475000000000002,0.08475000000000002
mention_ mention_ pack offici patriot tire gaug valv needl patriotsn bill billsmafia deflateg,1,0.08482500000000001,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001
mention_ know 'sourc leak info mention_ mention_ said deflateg,0,0.6469,0.08827499999999999,0.08827499999999999,0.08827499999999999,0.08827499999999999
handl lot ball week know textur ball god not handl deflateg anymor _ua,1,0.09209999999999999,0.6316,0.09209999999999999,0.09209999999999999,0.09209999999999999
rt mention_ deflateg punish listen url_ num3-num3-num4 hop aboard,0,1.0,0.0,0.0,0.0,0.0
scienc bitch mention_ video made pchem student deflateg url_,0,0.6949,0.07627500000000001,0.07627500000000001,0.07627500000000001,0.07627500000000001
mention_ got watch press conf..did mention cousin vinni someth deflateg,0,0.6724,0.0819,0.0819,0.0819,0.0819
ever want see verbal middl finger check out belichick 's press confer today deflateg,0,0.6508,0.08729999999999999,0.08729999999999999,0.08729999999999999,0.08729999999999999
deflateg bullsh*t. network like cnn/cbc wast airtim discuss pat won num2 give break,2,0.091675,0.091675,0.6333,0.091675,0.091675
rt mention_ done deflateg blown out proport,2,0.0,0.0,1.0,0.0,0.0
rt mention_ mention_ way nfl find result bb found hateg not deflateg,0,0.6552,0.0862,0.0862,0.0862,0.0862
deflateg would u yank game differ ball differ team anyon would cheat,3,0.0807,0.0807,0.0807,0.6772,0.0807
throw patriot out superbowl accept nfl zero fair play moral mention_ deflateg mention_ url_,3,0.0,0.0,0.0,1.0,0.0
good mention_ say need said deflateg url_,0,0.6774,0.08065,0.08065,0.08065,0.08065
mention_ describ feel regard deflateg disappoint past week chang bill 's comment,0,0.6961,0.07597499999999999,0.07597499999999999,0.07597499999999999,0.07597499999999999
realli one explan deflateg url_,0,1.0,0.0,0.0,0.0,0.0
get mind off deflateg go mention_ game bring deflat footbal get ten off ticket much bst,0,0.6519,0.08702499999999999,0.08702499999999999,0.08702499999999999,0.08702499999999999
belichick suggest someth way bradi handl ball caus unusu engorg deflateg,0,0.6885,0.077875,0.077875,0.077875,0.077875
feel like bill belichick lanc armstrong would realli get along great deal common denial sociopathi deflateg,3,0.0875,0.0875,0.0875,0.65,0.0875
look out behind deflateg url_,0,0.6387,0.09032499999999999,0.09032499999999999,0.09032499999999999,0.09032499999999999
bahahaha mention_ yeah know not scientist bill not need scienc degre accus deflateg,1,0.07894999999999999,0.6842,0.07894999999999999,0.07894999999999999,0.07894999999999999
rt mention_ billbelichick think put deflateg behind simpli say done talk answer u_,3,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.6667,0.08332500000000001
mention_ mention_ never heard anyon complain psi beer pong ball deflateg deflatedbal get ball wet,1,0.0,1.0,0.0,0.0,0.0
rt mention_ anyon check ball deflat wmumbb wewillreign deflateg,0,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.08607500000000001
rt mention_ num guy whose opinion care deflateg deflat head guy url_,1,0.084675,0.6613,0.084675,0.084675,0.084675
